OBJECTID,ORGANIZATION,LOCATEID,COLLECADDRES,COLLECCITY,COLLECZIP,COMP_ADDR,FIPSCOUNTY,JURISDNAME,TRAPTYPE,OrgLocIDTrap,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,ISPOS,TESTDATE,GENUS,SPECIES,U_trap2,LOGITUDE,LATITUDE,COLLECSAMPLEID,U_id2,Numtests,COLLECDATE,WEEK_NEW,YEAR
162708,DUPAGE COUNTY HEALTH DEPT,802,Sleepy Hollow & Brookwood,LISLE,60532,Sleepy Hollow & Brookwood_LISLE_60532,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|802|GRAVID TRAP,23,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SP,UTB0018,-88.087313,41.773075,S10084,UTB0018 S10084,1,17-Jun-10,24,2010
162817,DUPAGE COUNTY HEALTH DEPT,202,133 Foster Avenue,ROSELLE,60172,133 Foster Avenue_ROSELLE_60172,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|202|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SP,UTB0075,-88.077638,41.967641,E10085,UTB0075 E10085,1,17-Jun-10,24,2010
162818,DUPAGE COUNTY HEALTH DEPT,202,133 Foster Avenue,ROSELLE,60172,133 Foster Avenue_ROSELLE_60172,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|202|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SP,UTB0075,-88.077638,41.967641,E10086,UTB0075 E10086,1,17-Jun-10,24,2010
164711,IDPH,WILL 03,WEHRLI AND E. 87TH STREET,BOLINGBROOK,60440,WEHRLI AND E. 87TH STREET_BOLINGBROOK_60440,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|WILL 03|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,21-Jun-10,Culex,SP,UTB0127,-88.07615,41.70222,201,UTB0127 201,1,17-Jun-10,24,2010
164712,IDPH,WILL 03,WEHRLI AND E. 87TH STREET,BOLINGBROOK,60440,WEHRLI AND E. 87TH STREET_BOLINGBROOK_60440,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|WILL 03|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,21-Jun-10,Culex,SP,UTB0127,-88.07615,41.70222,202,UTB0127 202,1,17-Jun-10,24,2010
162709,DUPAGE COUNTY HEALTH DEPT,808,7036 DUPAGE DRIVE,WOODRIDGE,60517,7036 DUPAGE DRIVE_WOODRIDGE_60517,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|808|GRAVID TRAP,18,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SP,UTB0025,-88.061927,41.76032,S10085,UTB0025 S10085,1,17-Jun-10,24,2010
162687,DUPAGE COUNTY HEALTH DEPT,511,784 Chidester,GLEN ELLYN,60137,784 Chidester_GLEN ELLYN_60137,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|511|GRAVID TRAP,32,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SP,UTB0102,-88.054135,41.886775,C10082,UTB0102 C10082,1,17-Jun-10,24,2010
162671,WILL COUNTY HEALTH DEPT,WCHD1,501 ELLA,JOLIET,60433,501 ELLA_JOLIET_60433,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,WILL COUNTY HEALTH DEPT|WCHD1|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SPP,UTB0109,-88.04039,41.30351,1001WCHD3,UTB0109 1001WCHD3,1,17-Jun-10,24,2010
164696,IDPH,IDPH 106,4400 PERSHING,DOWNERS GROVE,60515,4400 PERSHING_DOWNERS GROVE_60515,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 106|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,14-Jun-10,Culex,SP,UTB0119,-88.036737,41.806173,187,UTB0119 187,1,17-Jun-10,24,2010
164697,IDPH,IDPH 106,4400 PERSHING,DOWNERS GROVE,60515,4400 PERSHING_DOWNERS GROVE_60515,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 106|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,21-Jun-10,Culex,SP,UTB0119,-88.036737,41.806173,188,UTB0119 188,1,17-Jun-10,24,2010
164698,IDPH,IDPH 106,4400 PERSHING,DOWNERS GROVE,60515,4400 PERSHING_DOWNERS GROVE_60515,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 106|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,21-Jun-10,Culex,SP,UTB0119,-88.036737,41.806173,189,UTB0119 189,1,17-Jun-10,24,2010
162673,WILL COUNTY HEALTH DEPT,WCHD6,301 RECREATION DR.,BOLINGBROOK,60440,301 RECREATION DR._BOLINGBROOK_60440,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,WILL COUNTY HEALTH DEPT|WCHD6|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SPP,UTB0110,-88.03497,41.4189,1006WCHD2,UTB0110 1006WCHD2,1,17-Jun-10,24,2010
162819,DUPAGE COUNTY HEALTH DEPT,208,"Thorndale Avenue, Meacham Creek Park",ITASCA,60143,"Thorndale Avenue, Meacham Creek Park_ITASCA_60143",DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|208|GRAVID TRAP,16,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SP,UTB0076,-88.01989,41.97552,E10087,UTB0076 E10087,1,17-Jun-10,24,2010
162710,DUPAGE COUNTY HEALTH DEPT,901,5231 Brookbank,DOWNERS GROVE,60515,5231 Brookbank_DOWNERS GROVE_60515,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|901|GRAVID TRAP,11,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SP,UTB0019,-88.016673,41.79259,S10086,UTB0019 S10086,1,17-Jun-10,24,2010
162825,DUPAGE COUNTY HEALTH DEPT,604,470 18th Street,LOMBARD,60148,470 18th Street_LOMBARD_60148,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|604|GRAVID TRAP,48,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SP,UTB0073,-88.008566,41.848942,E10093,UTB0073 E10093,1,17-Jun-10,24,2010
164710,IDPH,IDPH 111,15524 130TH PLACE,LEMONT,60439,15524 130TH PLACE_LEMONT_60439,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 111|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,21-Jun-10,Culex,SP,UTB0120,-87.997908,41.650382,200,UTB0120 200,1,17-Jun-10,24,2010
162826,DUPAGE COUNTY HEALTH DEPT,609,WISCONSIN AVE,VILLA PARK,60181,WISCONSIN AVE_VILLA PARK_60181,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|609|GRAVID TRAP,37,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SP,UTB0077,-87.97725,41.87746,E10094,UTB0077 E10094,1,17-Jun-10,24,2010
162712,DUPAGE COUNTY HEALTH DEPT,904,Lemont Rd,DARIEN,60559,Lemont Rd_DARIEN_60559,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|904|GRAVID TRAP,11,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SP,UTB0021,-87.97683,41.79077,S10088,UTB0021 S10088,1,17-Jun-10,24,2010
162713,DUPAGE COUNTY HEALTH DEPT,908,18w201 63rd Street,WESTMONT,60559,18w201 63rd Street_WESTMONT_60559,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|908|GRAVID TRAP,40,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SP,UTB0027,-87.975961,41.773693,S10089,UTB0027 S10089,1,17-Jun-10,24,2010
165344,Northwest MAD,NWAH1,300 S. Bristol,ARLINGTON HEIGHTS,60005,300 S. Bristol_ARLINGTON HEIGHTS_60005,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWAH1|GRAVID TRAP,40,Female,PCRWNV,NEGATIVE,0,12-Jul-10,Culex,PIPIENS/RESTUANS,UTB0443,-87.9759,42.079433,102,UTB0443 102,2,17-Jun-10,24,2010
162820,DUPAGE COUNTY HEALTH DEPT,303,237 E Murray Drive,WOOD DALE,60191,237 E Murray Drive_WOOD DALE_60191,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|303|GRAVID TRAP,21,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SP,UTB0070,-87.973006,41.954647,E10088,UTB0070 E10088,1,17-Jun-10,24,2010
162711,DUPAGE COUNTY HEALTH DEPT,902,365 56th Street,CLARENDON HILLS,60514,365 56th Street_CLARENDON HILLS_60514,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|902|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SP,UTB0020,-87.960698,41.78662,S10087,UTB0020 S10087,1,17-Jun-10,24,2010
162821,DUPAGE COUNTY HEALTH DEPT,307,542 Walnut St.,ELMHURST,60126,542 Walnut St._ELMHURST_60126,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|307|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SP,UTB0135,-87.9501,41.915797,E10089,UTB0135 E10089,1,17-Jun-10,24,2010
162822,DUPAGE COUNTY HEALTH DEPT,307,542 Walnut St.,ELMHURST,60126,542 Walnut St._ELMHURST_60126,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|307|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SP,UTB0135,-87.9501,41.915797,E10090,UTB0135 E10090,1,17-Jun-10,24,2010
162823,DUPAGE COUNTY HEALTH DEPT,310,CHURCH ST,BENSENVILLE,60106,CHURCH ST_BENSENVILLE_60106,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|310|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SP,UTB0072,-87.94689,41.95417,E10091,UTB0072 E10091,1,17-Jun-10,24,2010
162824,DUPAGE COUNTY HEALTH DEPT,310,CHURCH ST,BENSENVILLE,60106,CHURCH ST_BENSENVILLE_60106,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|310|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,18-Jun-10,Culex,SP,UTB0072,-87.94689,41.95417,E10092,UTB0072 E10092,1,17-Jun-10,24,2010
163192,Desplaines Valley MAD,by,Bohlander & Wolf Rd.,BERKELEY,60163,Bohlander & Wolf Rd._BERKELEY_60163,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|by|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,30-Jun-10,Culex,PIPIENS/RESTUANS,UTB0038,-87.90625,41.88705,dv247,UTB0038 dv247,2,17-Jun-10,24,2010
163193,Desplaines Valley MAD,by,Bohlander & Wolf Rd.,BERKELEY,60163,Bohlander & Wolf Rd._BERKELEY_60163,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|by|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,30-Jun-10,Culex,PIPIENS/RESTUANS,UTB0038,-87.90625,41.88705,dv248,UTB0038 dv248,2,17-Jun-10,24,2010
163109,Desplaines Valley MAD,lp,"FPD NURSERY, OGDEN & WOLF",LA GRANGE PARK,60526,"FPD NURSERY, OGDEN & WOLF_LA GRANGE PARK_60526",COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|lp|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,29-Jun-10,Culex,PIPIENS/RESTUANS,UTB0034,-87.89391,41.82378,dv240,UTB0034 dv240,2,17-Jun-10,24,2010
163156,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,30-Jun-10,Culex,PIPIENS/RESTUANS,UTB0036,-87.88832,41.85585,dv242,UTB0036 dv242,2,17-Jun-10,24,2010
163157,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,30-Jun-10,Culex,PIPIENS/RESTUANS,UTB0036,-87.88832,41.85585,dv243,UTB0036 dv243,2,17-Jun-10,24,2010
163158,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,30-Jun-10,Culex,PIPIENS/RESTUANS,UTB0036,-87.88832,41.85585,dv244,UTB0036 dv244,2,17-Jun-10,24,2010
163159,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,30-Jun-10,Culex,PIPIENS/RESTUANS,UTB0036,-87.88832,41.85585,dv245,UTB0036 dv245,2,17-Jun-10,24,2010
163160,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,30-Jun-10,Culex,PIPIENS/RESTUANS,UTB0036,-87.88832,41.85585,dv246,UTB0036 dv246,2,17-Jun-10,24,2010
163112,Desplaines Valley MAD,mp,1000 N. 25TH AVE.,MELROSE PARK,60160,1000 N. 25TH AVE._MELROSE PARK_60160,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|mp|GRAVID TRAP,22,Female,PCRWNV,NEGATIVE,0,30-Jun-10,Culex,PIPIENS/RESTUANS,UTB0039,-87.86557,41.89633,dv301,UTB0039 dv301,2,17-Jun-10,24,2010
163091,Desplaines Valley MAD,hk,8890 67TH ST.,HODGKINS,60525,8890 67TH ST._HODGKINS_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|hk|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,29-Jun-10,Culex,PIPIENS/RESTUANS,UTB0032,-87.85477,41.76822,dv238,UTB0032 dv238,2,17-Jun-10,24,2010
163092,Desplaines Valley MAD,hk,8890 67TH ST.,HODGKINS,60525,8890 67TH ST._HODGKINS_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|hk|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,29-Jun-10,Culex,PIPIENS/RESTUANS,UTB0032,-87.85477,41.76822,dv239,UTB0032 dv239,2,17-Jun-10,24,2010
163178,Desplaines Valley MAD,br,First Ave. & 31st St.,BROOKFIELD,60513,First Ave. & 31st St._BROOKFIELD_60513,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|br|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,30-Jun-10,Culex,PIPIENS/RESTUANS,UTB0035,-87.83992,41.83077,dv241,UTB0035 dv241,2,17-Jun-10,24,2010
163131,Desplaines Valley MAD,rp,Roberts Rd. & 84th Pl.,JUSTICE,60458,Roberts Rd. & 84th Pl._JUSTICE_60458,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|rp|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,29-Jun-10,Culex,PIPIENS/RESTUANS,UTB0029,-87.81937,41.73735,dv237,UTB0029 dv237,2,17-Jun-10,24,2010
164706,IDPH,IDPH 06,7401 WEST LAWRENCE AVE.,HARWOOD HEIGHTS,60706,7401 WEST LAWRENCE AVE._HARWOOD HEIGHTS_60706,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 06|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,21-Jun-10,Culex,SP,UTB0121,-87.812131,41.967093,196,UTB0121 196,1,17-Jun-10,24,2010
164708,IDPH,IDPH 06,7401 WEST LAWRENCE AVE.,HARWOOD HEIGHTS,60706,7401 WEST LAWRENCE AVE._HARWOOD HEIGHTS_60706,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 06|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,21-Jun-10,Culex,SP,UTB0121,-87.812131,41.967093,198,UTB0121 198,1,17-Jun-10,24,2010
164709,IDPH,IDPH 06,7401 WEST LAWRENCE AVE.,HARWOOD HEIGHTS,60706,7401 WEST LAWRENCE AVE._HARWOOD HEIGHTS_60706,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 06|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,21-Jun-10,Culex,SP,UTB0121,-87.812131,41.967093,199,UTB0121 199,1,17-Jun-10,24,2010
163144,Desplaines Valley MAD,su,7326 57th St.,SUMMIT,60501,7326 57th St._SUMMIT_60501,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|su|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,29-Jun-10,Culex,PIPIENS/RESTUANS,UTB0028,-87.80536,41.78853,dv235,UTB0028 dv235,2,17-Jun-10,24,2010
163145,Desplaines Valley MAD,su,7326 57th St.,SUMMIT,60501,7326 57th St._SUMMIT_60501,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|su|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,29-Jun-10,Culex,PIPIENS/RESTUANS,UTB0028,-87.80536,41.78853,dv236,UTB0028 dv236,2,17-Jun-10,24,2010
164701,IDPH,IDPH 05,THATCHER AND BERTEAU,NORRIDGE,60634,THATCHER AND BERTEAU_NORRIDGE_60634,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 05|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,21-Jun-10,Culex,SP,UTB0123,-87.79447,41.94516,192,UTB0123 192,1,17-Jun-10,24,2010
164702,IDPH,IDPH 05,THATCHER AND BERTEAU,NORRIDGE,60634,THATCHER AND BERTEAU_NORRIDGE_60634,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 05|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,21-Jun-10,Culex,SP,UTB0123,-87.79447,41.94516,193,UTB0123 193,1,17-Jun-10,24,2010
164704,IDPH,IDPH 05,THATCHER AND BERTEAU,NORRIDGE,60634,THATCHER AND BERTEAU_NORRIDGE_60634,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 05|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,21-Jun-10,Culex,SP,UTB0123,-87.79447,41.94516,195,UTB0123 195,1,17-Jun-10,24,2010
164713,IDPH,IDPH 05,THATCHER AND BERTEAU,NORRIDGE,60634,THATCHER AND BERTEAU_NORRIDGE_60634,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 05|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,21-Jun-10,Culex,SP,UTB0123,-87.79447,41.94516,203,UTB0123 203,1,17-Jun-10,24,2010
163118,Desplaines Valley MAD,on,1045 Columbian Ave.,OAK PARK,60302,1045 Columbian Ave._OAK PARK_60302,COOK,OAK PARK HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|on|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,30-Jun-10,Culex,PIPIENS/RESTUANS,UTB0041,-87.79174,41.90527,dv249,UTB0041 dv249,2,17-Jun-10,24,2010
163246,SKOKIE HEALTH DEPT,TRAP 4,5333 WASHINGTON STREET,SKOKIE,60077,5333 WASHINGTON STREET_SKOKIE_60077,COOK,SKOKIE HEALTH DEPT,GRAVID TRAP,SKOKIE HEALTH DEPT|TRAP 4|GRAVID TRAP,123,Female,RAMP WNV,NEGATIVE,0,23-Jun-10,Culex,SPP,UTB0324,-87.760333,42.032678,061710-4,UTB0324 061710-4,1,17-Jun-10,24,2010
163250,SKOKIE HEALTH DEPT,TRAP 9,9000 GROSS POINT ROAD,SKOKIE,60077,9000 GROSS POINT ROAD_SKOKIE_60077,COOK,SKOKIE HEALTH DEPT,GRAVID TRAP,SKOKIE HEALTH DEPT|TRAP 9|GRAVID TRAP,428,Female,RAMP WNV,NEGATIVE,0,24-Jun-10,Culex,SPP,UTB0082,-87.753322,42.044583,061710-9,UTB0082 061710-9,1,17-Jun-10,24,2010
164714,IDPH,IDPH 101,5348 STONY CREEK DRIVE,OAK LAWN,60453,5348 STONY CREEK DRIVE_OAK LAWN_60453,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 101|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,21-Jun-10,Culex,SP,UTB0124,-87.752938,41.699163,204,UTB0124 204,1,17-Jun-10,24,2010
164699,IDPH,IDPH 105,CENTRAL AVE/EDISON AVE,OAK LAWN,60453,CENTRAL AVE/EDISON AVE_OAK LAWN_60453,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 105|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,21-Jun-10,Culex,SP,UTB0122,-87.74943,41.71211,190,UTB0122 190,1,17-Jun-10,24,2010
164700,IDPH,IDPH 105,CENTRAL AVE/EDISON AVE,OAK LAWN,60453,CENTRAL AVE/EDISON AVE_OAK LAWN_60453,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 105|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,21-Jun-10,Culex,SP,UTB0122,-87.74943,41.71211,191,UTB0122 191,1,17-Jun-10,24,2010
163247,SKOKIE HEALTH DEPT,TRAP 7,7827 KILBOURN,SKOKIE,60076,7827 KILBOURN_SKOKIE_60076,COOK,SKOKIE HEALTH DEPT,GRAVID TRAP,SKOKIE HEALTH DEPT|TRAP 7|GRAVID TRAP,302,Female,RAMP WNV,NEGATIVE,0,24-Jun-10,Culex,SPP,UTB0080,-87.740217,42.023196,061710-7,UTB0080 061710-7,1,17-Jun-10,24,2010
163249,SKOKIE HEALTH DEPT,TRAP 8,8338 LOWELL,SKOKIE,60076,8338 LOWELL_SKOKIE_60076,COOK,SKOKIE HEALTH DEPT,GRAVID TRAP,SKOKIE HEALTH DEPT|TRAP 8|GRAVID TRAP,100,Female,RAMP WNV,NEGATIVE,0,24-Jun-10,Culex,SPP,UTB0081,-87.73651,42.032402,061710-8,UTB0081 061710-8,1,17-Jun-10,24,2010
163244,SKOKIE HEALTH DEPT,TRAP 3,3550 LAKE STREET,SKOKIE,60076,3550 LAKE STREET_SKOKIE_60076,COOK,SKOKIE HEALTH DEPT,GRAVID TRAP,SKOKIE HEALTH DEPT|TRAP 3|GRAVID TRAP,509,Female,RAMP WNV,NEGATIVE,0,23-Jun-10,Culex,SPP,UTB0079,-87.73389,42.03647,061710-3,UTB0079 061710-3,1,17-Jun-10,24,2010
162780,EVANSTON HEALTH DEPT,2010EV1,GROSS POINT AND ISABELLA,EVANSTON,60201,GROSS POINT AND ISABELLA_EVANSTON_60201,COOK,EVANSTON HEALTH DEPT,GRAVID TRAP,EVANSTON HEALTH DEPT|2010EV1|GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,18-Jun-10,Culex,PIPIENS,UTB0045,-87.725229,42.069,032,UTB0045 032,1,17-Jun-10,24,2010
162781,EVANSTON HEALTH DEPT,2010EV1,GROSS POINT AND ISABELLA,EVANSTON,60201,GROSS POINT AND ISABELLA_EVANSTON_60201,COOK,EVANSTON HEALTH DEPT,GRAVID TRAP,EVANSTON HEALTH DEPT|2010EV1|GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,17-Jun-10,Culex,PIPIENS,UTB0045,-87.725229,42.069,033,UTB0045 033,1,17-Jun-10,24,2010
162782,EVANSTON HEALTH DEPT,2010EV1,GROSS POINT AND ISABELLA,EVANSTON,60201,GROSS POINT AND ISABELLA_EVANSTON_60201,COOK,EVANSTON HEALTH DEPT,GRAVID TRAP,EVANSTON HEALTH DEPT|2010EV1|GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,18-Jun-10,Culex,PIPIENS,UTB0045,-87.725229,42.069,034,UTB0045 034,1,17-Jun-10,24,2010
167542,COOK COUNTY HEALTH DEPT,40,9100 PULASKI ROAD,OAK LAWN,60453,9100 PULASKI ROAD_OAK LAWN_60453,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|40|GRAVID TRAP,29,Female,RAMP WNV,NEGATIVE,0,17-Jun-10,Culex,SP,UTB0532,-87.721723,41.727724,076,UTB0532 076,1,17-Jun-10,24,2010
163243,SKOKIE HEALTH DEPT,TRAP 1,3500 OAKTON STREET,SKOKIE,60076,3500 OAKTON STREET_SKOKIE_60076,COOK,SKOKIE HEALTH DEPT,GRAVID TRAP,SKOKIE HEALTH DEPT|TRAP 1|GRAVID TRAP,452,Female,RAMP WNV,NEGATIVE,0,23-Jun-10,Culex,SPP,UTB0078,-87.715814,42.026424,061710-1,UTB0078 061710-1,1,17-Jun-10,24,2010
162784,EVANSTON HEALTH DEPT,2010EV3,PARK N. OF NOYES AND EL TRACKS,EVANSTON,60201,PARK N. OF NOYES AND EL TRACKS_EVANSTON_60201,COOK,EVANSTON HEALTH DEPT,GRAVID TRAP,EVANSTON HEALTH DEPT|2010EV3|GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,18-Jun-10,Culex,PIPIENS,UTB0046,-87.683805,42.05992,036,UTB0046 036,1,17-Jun-10,24,2010
